  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	5.139877e+08
  R520	OH	+ HNO2		= H2O	+ NO2		2.929111e+08
  R190	H	+ NO3		= OH	+ NO2		9.066799e+07
  P12	N2O5			= NO3	+ NO2		4.776534e+07
  T7	N2O5			= NO2	+ NO3		3.044519e+07
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.514441e+07
  R524	OH	+ NO3		= HO2	+ NO2		6.921062e+06
  P26	CH3NO3			= CH3O	+ NO2		1.904730e+06
  R176	H	+ HNO2		= H2	+ NO2		2.360163e+04
  R381	NO3	+ CH3		= CH3O	+ NO2		2.244239e+04
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.423494e+04
  R380	NO3	+ C2H5		= C2H5O	+ NO2		1.276873e+04
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.222415e+03
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	9.539482e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.939776e+02
  R178	H	+ HNO3		= H2O	+ NO2		6.060659e+01
  R382	NO3	+ CH3O		= CH3O2	+ NO2		5.368434e+01
  R325	NH2	+ O3		= H2O	+ NO2		3.257903e+00
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	1.799944e+00 (x2)
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.545821e-03
  T52	CH3NO3			= CH3O	+ NO2		2.018872e-04
  R243	HNO2	+ CNO		= HCNO	+ NO2		4.870291e-05
  R242	HNO2	+ CN		= HCN	+ NO2		6.778804e-08
  T10	HNO3			= OH	+ NO2		5.636517e-11

NO2				LOSS RXS		INT RX RATE	TL = 1.64e+12

  P8	NO2			= NO	+ O		8.450909e+11
  R442	O	+ NO2		= NO	+ O2		5.418593e+11
  R189	H	+ NO2		= OH	+ NO		1.405727e+11
  M33	O	+ NO2		= NO3			9.291435e+10
  M20	HO2	+ NO2		= HNO4			6.663339e+09
  R541	SO	+ NO2		= SO2	+ NO		4.337788e+09
  R369	NO2	+ CHO		= NO	+ CO	+ OH	3.156025e+09
  M43	OH	+ NO2		= HNO3			2.969800e+09
  R368	NO2	+ CHO		= NO	+ CHO2		2.138206e+09
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.465987e+08
  M29	NO2	+ NO3		= N2O5			1.623618e+08
  R640	NO2	+ CH3		= CH3NO2			3.480422e+07
  R265	HS	+ NO2		= NO	+ HSO		3.383822e+07
  R535	S	+ NO2		= NO	+ SO		3.301482e+07
  R364	NO2	+ CH3		= CH3O	+ NO		2.001724e+07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.277484e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		4.782880e+06
  M28	NO2	+ CH3O		= CH3NO3			1.907027e+06
  R270	HSO	+ NO2		= HSO2	+ NO		1.553286e+06
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		8.208862e+05
  R377	NO2	+ O3		= NO3	+ O2		1.594469e+05
  R292	N	+ NO2		= N2O	+ O		1.859504e+04
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.423494e+04
  R366	NO2	+ CH3O		= CH2O	+ HNO2		6.515162e+03
  R463	O(1D)	+ NO2		= O2	+ NO		2.775870e+03
  R321	NH2	+ NO2		= H2O	+ N2O		2.812975e+01
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.321956e+01
  R302	NH	+ NO2		= NO	+ HNO		1.464495e+00
  R303	NH	+ NO2		= OH	+ N2O		9.763300e-01
  R363	NO2	+ CH2		= CH2O	+ NO		8.489446e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.706584e-03
  R360	NO2	+ C2HO		= CO2	+ HCNO		4.464931e-03
  R356	NO2	+ C2H		= C2HO	+ NO		1.042351e-03
  R374	NO2	+ CNO		= CO2	+ N2O		3.740085e-04
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.964702e-05
  R568	NO2	+ CHO		= CO	+ HNO2		1.258523e-06
  R371	NO2	+ CN		= NO	+ CNO		5.961421e-07
  R372	NO2	+ CN		= CO	+ N2O		4.744939e-08
  R362	NO2	+ CH		= CHO	+ NO		3.821723e-08
  R373	NO2	+ CN		= CO2	+ N2		3.470279e-08
  R213	H2	+ NO2		= H	+ HNO2		1.655873e-08
  R355	NO2	+ C		= CO	+ NO		1.088835e-09
  R552	SO2	+ NO2		= SO3	+ NO		1.582504e-12
  R367	NO2	+ CH4		= HNO2	+ CH3		6.700667e-17
  R542	CS	+ NO2		= OCS	+ NO		6.923260e-26
  T5	NO2			= NO	+ O		1.320773e-32

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 5.14e+11

  M39	OH	+ CO		= CHO2			5.122338e+11
  R368	NO2	+ CHO		= NO	+ CHO2		2.138206e+09
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.703873e+02
  P28	CH2O2			= CHO2	+ H		3.856284e+02

CHO2				LOSS RXS		INT RX RATE	TL = 5.03e+11

  R645	O2	+ CHO2		= HO2	+ CO2		4.668214e+11
  R505	OH	+ CHO2		= CO2	+ H2O		2.870310e+10
  R428	O	+ CHO2		= CO2	+ OH		7.483277e+09
  T49	CHO2			= CO2	+ H		2.195552e+02
  T48	CHO2			= CO	+ OH		5.373501e+01

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 4.22e+11

  R348	NO	+ CHO		= CO	+ HNO		3.042125e+11
  M15	H	+ NO		= HNO			1.134911e+11
  R573	HSO	+ NO		= HNO	+ SO		4.507759e+09
  R346	NO	+ CH3O		= CH2O	+ HNO		4.287532e+07
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.046181e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		4.782880e+06
  R175	H	+ HNO2		= OH	+ HNO		1.163434e+06
  R322	NH2	+ O		= H	+ HNO		1.000688e+03
  R302	NH	+ NO2		= NO	+ HNO		1.464495e+00
  R308	NH	+ OH		= H	+ HNO		1.268977e-02
  T51	CH3NO2			= CH2O	+ HNO		1.411991e-05
  R307	NH	+ O2		= O	+ HNO		8.401904e-06
  R283	N	+ CH4O		= CH3	+ HNO		1.358312e-07

HNO				LOSS RXS		INT RX RATE	TL = 4.22e+11

  P71	HNO			= NO	+ H		2.423350e+11
  R172	H	+ HNO		= H2	+ NO		1.235942e+11
  R439	O	+ HNO		= OH	+ NO		5.380210e+10
  R519	OH	+ HNO		= H2O	+ NO		2.244027e+09
  R237	HNO	+ CHO		= CH2O	+ NO		1.406715e+08
  R236	HNO	+ CH3O		= CH4O	+ NO		8.556348e+07
  R235	HNO	+ CH3		= CH4	+ NO		4.997150e+07
  R173	H	+ HNO		= OH	+ NH		6.340488e-01
  R239	HNO	+ CNO		= HCNO	+ NO		2.065070e-04
  R238	HNO	+ CN		= HCN	+ NO		4.490837e-07
  R174	H	+ HNO		= NH2	+ O		4.848195e-10
  T8	HNO			= H	+ NO		4.628279e-12

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 3.71e+11

  M12	H	+ CO		= CHO			3.682045e+11
  P20	CH2O			= CHO	+ H		2.131111e+09
  R493	OH	+ CH2O		= CHO	+ H2O		4.071852e+08
  R148	H	+ CH2O		= H2	+ CHO		1.839842e+08
  R272	HS	+ CH2O		= H2S	+ CHO		1.802871e+08
  R413	O	+ CH2O		= CHO	+ OH		2.932637e+07
  P22	C2H4O			= CHO	+ CH3		6.077099e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.205757e+06
  R398	O	+ C2H4		= CH3	+ CHO		1.942931e+05
  R138	H	+ C2H4O		= CH4	+ CHO		1.807631e+05
  R133	H	+ C2H3O		= CHO	+ CH3		1.664144e+05
  P27	CH2O2			= CHO	+ OH		1.799599e+03
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.676111e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		3.103374e+00
  R53	CH2O	+ C2H5		= C2H6	+ CHO		9.063083e-01
  R252	HO2	+ CH2O		= CHO	+ H2O2		2.655365e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.706584e-03
  R56	CH2O	+ CNO		= HCNO	+ CHO		2.464360e-05
  R338	NO	+ CH		= N	+ CHO		5.434502e-06
  R547	SO2	+ CH		= CHO	+ SO		3.958417e-06
  R55	CH2O	+ CN		= HCN	+ CHO		2.350574e-07
  R362	NO2	+ CH		= CHO	+ NO		3.821723e-08
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.688696e-08
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.663998e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		4.052837e-12
  R474	OCS	+ CH		= CHO	+ CS		5.859578e-21
  T33	C2H4O			= CHO	+ CH3		1.092491e-36
  R121	CO	+ C2H4		= C2H3	+ CHO		5.457880e-60
  R120	CO	+ C2H2		= C2H	+ CHO		2.478491e-78

CHO				LOSS RXS		INT RX RATE	TL = 3.71e+11

  R348	NO	+ CHO		= CO	+ HNO		3.042125e+11
  R118	CHO	+ O2		= CO	+ HO2		2.831512e+10
  R162	H	+ CHO		= CO	+ H2		1.901849e+10
  M10	H	+ CHO		= CH2O			4.965200e+09
  T46	CHO			= CO	+ H		3.387348e+09
  R369	NO2	+ CHO		= NO	+ CO	+ OH	3.156025e+09
  R543	SO	+ CHO		= HSO	+ CO		2.261854e+09
  R368	NO2	+ CHO		= NO	+ CHO2		2.138206e+09
  R561	CHO	+ CHO		= CH2O	+ CO		7.375810e+08 (x2)
  R426	O	+ CHO		= CO	+ OH		6.174556e+08
  R427	O	+ CHO		= CO2	+ H		6.174556e+08
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.465987e+08
  R267	HS	+ CHO		= H2S	+ CO		2.230519e+08
  R504	OH	+ CHO		= CO	+ H2O		2.092852e+08
  R237	HNO	+ CHO		= CH2O	+ NO		1.406715e+08
  R569	S	+ CHO		= HS	+ CO		4.339694e+07
  R71	CH3	+ CHO		= CH4	+ CO		6.177485e+06
  R112	CHO	+ C2H5		= C2H6	+ CO		3.075594e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		2.642597e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		1.321298e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.205757e+06
  R70	CH3	+ CHO		= C2H4O			9.266226e+05
  R110	CHO	+ C2H3O		= C2H4O	+ CO		7.615622e+03
  R227	H2O2	+ CHO		= CH2O	+ HO2		4.034567e+00
  R206	H2	+ CHO		= CH2O	+ H		1.163978e+00
  R109	CHO	+ C2H3		= C2H4	+ CO		3.688697e-02
  R115	CHO	+ CH4O		= CH2O	+ CH3O		7.951684e-03
  R50	CH2	+ CHO		= CO	+ CH3		7.513056e-05
  R117	CHO	+ CNO		= HCNO	+ CO		4.408079e-06
  R568	NO2	+ CHO		= CO	+ HNO2		1.258523e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		6.538535e-07
  R108	CHO	+ C2H		= C2H2	+ CO		3.367653e-08
  R116	CHO	+ CN		= HCN	+ CO		9.553129e-09

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 3.12e+11

  T55	SO21			= SO2			2.727319e+11
  T56	SO23			= SO2			2.781537e+10
  T43	HSO2			= SO2	+ H		4.747431e+09
  R541	SO	+ NO2		= SO2	+ NO		4.337788e+09
  R528	OH	+ SO		= SO2	+ H		1.180742e+09
  M46	SO	+ O		= SO2			8.107071e+08
  R273	HSO2	+ O2		= HO2	+ SO2		3.751408e+08
  R559	SO	+ SO		= SO2	+ S		2.657855e+07
  R545	SO	+ O3		= SO2	+ O2		3.588314e+06
  T53	HSO3			= OH	+ SO2		2.494511e+06
  R544	SO	+ O2		= SO2	+ O		8.662499e+05
  P30	SO3			= SO2	+ O		5.383803e+04
  R558	HSO	+ O2		= OH	+ SO2		1.336129e+04
  R554	SO3	+ H		= OH	+ SO2		3.215895e+01
  R557	SO3	+ SO		= SO2	+ SO2		3.825150e+00 (x2)
  R556	SO3	+ OH		= HO2	+ SO2		1.080636e-23
  R555	SO3	+ O		= SO2	+ O2		1.404685e-24
  T41	SO3			= SO2	+ O		1.434523e-43
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 3.12e+11

  P47	SO2			= SO21			3.000040e+11
  P46	SO2			= SO	+ O		9.727769e+09
  M48	SO2	+ H		= HSO2			1.456294e+09
  P48	SO2			= SO23			5.432387e+08
  M50	SO2	+ OH		= HSO3			4.392146e+08
  M49	SO2	+ O		= SO3			6.785362e+07
  R551	SO2	+ HO2		= HSO2	+ O2		1.060068e+03
  R563	SO21	+ SO2		= SO	+ SO3		7.663740e+00
  R564	SO23	+ SO2		= SO	+ SO3		9.109255e-01
  R548	SO2	+ CH2		= CH2O	+ SO		5.979450e-03
  R8	C	+ SO2		= CO	+ SO		5.882610e-03
  R546	SO2	+ C2H		= CO	+ OCS	+ H	3.133663e-05
  R547	SO2	+ CH		= CHO	+ SO		3.958417e-06
  R553	SO2	+ O		= SO	+ O2		5.835831e-07
  R549	SO2	+ CN		= CNO	+ SO		1.144953e-07
  R552	SO2	+ NO2		= SO3	+ NO		1.582504e-12

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 3.00e+11

  P47	SO2			= SO21			3.000040e+11

SO21				LOSS RXS		INT RX RATE	TL = 3.00e+11

  T55	SO21			= SO2			2.727319e+11
  T54	SO21			= SO23			2.727213e+10
  R563	SO21	+ SO2		= SO	+ SO3		7.663740e+00
  R562	SO21	+ O2		= O	+ SO3		4.801670e-02

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 1.87e+11

  R512	OH	+ H2		= H2O	+ H		1.502110e+11
  R505	OH	+ CHO2		= CO2	+ H2O		2.870310e+10
  R522	OH	+ HO2		= H2O	+ O2		2.978412e+09
  R519	OH	+ HNO		= H2O	+ NO		2.244027e+09
  R501	OH	+ CH4		= CH3	+ H2O		6.737118e+08
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	5.139877e+08
  R493	OH	+ CH2O		= CHO	+ H2O		4.071852e+08
  R520	OH	+ HNO2		= H2O	+ NO2		2.929111e+08
  R181	H	+ HO2		= O	+ H2O		2.301929e+08
  R504	OH	+ CHO		= CO	+ H2O		2.092852e+08
  M18	H	+ OH		= H2O			2.069735e+08
  M41	OH	+ HNO3		= H2O	+ NO3		1.811127e+08
  R513	OH	+ H2O2		= H2O	+ HO2		8.533879e+07
  R502	OH	+ CH4O		= CH3O	+ H2O		5.299306e+07
  R491	OH	+ C2H6		= C2H5	+ H2O		4.015691e+07
  R232	H2S	+ OH		= H2O	+ HS		2.139168e+07
  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.109262e+07
  R167	H	+ H2O2		= OH	+ H2O		3.737530e+06
  R526	OH	+ OH		= H2O	+ O		2.431566e+06
  R574	HSO	+ OH		= H2O	+ SO		1.733601e+06
  R566	HSO3	+ OH		= H2O	+ SO3		1.553121e+06
  R177	H	+ HNO2		= H2O	+ NO		4.291300e+05
  P50	H2SO4			= SO3	+ H2O		1.881136e+05
  R490	OH	+ C2H5		= C2H4	+ H2O		1.084828e+05
  R499	OH	+ CH3O		= CH2O	+ H2O		2.420349e+04
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.213979e+04
  R496	OH	+ CH3		= CH2	+ H2O		2.570137e+03
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.222415e+03
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.703873e+02
  R320	NH2	+ NO		= H2O	+ N2		3.991517e+02
  P29	CH2O2			= H2O	+ CO		3.856284e+02
  R178	H	+ HNO3		= H2O	+ NO2		6.060659e+01
  R321	NH2	+ NO2		= H2O	+ N2O		2.812975e+01
  R325	NH2	+ O3		= H2O	+ NO2		3.257903e+00
  R503	OH	+ CH4O2		= CH3O2	+ H2O		8.652118e-01
  R488	OH	+ C2H4		= C2H3	+ H2O		6.406245e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		5.272908e-02
  R523	OH	+ NH3		= H2O	+ NH2		1.627905e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		1.542309e-03
  R517	OH	+ HCNO		= CNO	+ H2O		6.921218e-04
  R309	NH	+ OH		= H2O	+ N		6.479207e-04
  R326	NH2	+ OH		= H2O	+ NH		3.436458e-04
  R516	OH	+ HCN		= CN	+ H2O		5.208717e-05
  R480	OH	+ C2H2		= C2H	+ H2O		2.164256e-13
  T16	CH2O2			= CO	+ H2O		9.972741e-15
  T24	CH4O2			= CH2O	+ H2O		1.851959e-19
  T22	CH4O			= CH21	+ H2O		2.691440e-42
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 1.89e+11

  P6	H2O			= H	+ OH		1.883706e+11
  R565	SO3	+ H2O		= H2SO4			5.043232e+08
  R456	O(1D)	+ H2O		= OH	+ OH		3.872011e+07
  R166	H	+ H2O		= H2	+ OH		1.266314e+04
  R218	H2O	+ CH		= CH3O			1.745879e-01
  R215	H2O	+ C2H		= C2H2	+ OH		1.962127e-02
  R217	H2O	+ C2H5		= C2H6	+ OH		7.449525e-04
  R220	H2O	+ CNO		= HCNO	+ OH		2.595233e-04
  R319	NH2	+ H2O		= OH	+ NH3		8.893773e-05
  R219	H2O	+ CN		= HCN	+ OH		2.188512e-05
  R287	N	+ H2O		= OH	+ NH		1.990822e-26
  R214	H2O	+ C		= CH	+ OH		1.722990e-40

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 1.47e+11

  R172	H	+ HNO		= H2	+ NO		1.235942e+11
  R162	H	+ CHO		= CO	+ H2		1.901849e+10
  P21	CH2O			= CO	+ H2		1.944460e+09
  R182	H	+ HO2		= H2	+ O2		9.927070e+08
  R230	H2S	+ H		= H2	+ HS		4.897258e+08
  R560	HS	+ H		= H2	+ S		4.546991e+08
  R148	H	+ CH2O		= H2	+ CHO		1.839842e+08
  R567	HSO3	+ H		= H2	+ SO3		1.652433e+08
  M13	H	+ H		= H2			1.025962e+08
  R576	HSO	+ H		= H2	+ SO		1.597932e+07
  R416	O	+ CH3		= CO	+ H2	+ H	9.344742e+06
  R157	H	+ CH4		= CH3	+ H2		2.382104e+06
  R159	H	+ CH4O		= CH3O	+ H2		2.208440e+06
  R154	H	+ CH3O		= CH2O	+ H2		5.045059e+05
  R168	H	+ H2O2		= H2	+ HO2		4.309841e+05
  R141	H	+ C2H5		= C2H4	+ H2		3.068149e+05
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.336982e+05
  P33	CH4			= CH21	+ H2		1.867040e+05
  R143	H	+ C2H6		= C2H5	+ H2		1.694659e+05
  R137	H	+ C2H4O		= C2H3O	+ H2		1.111358e+05
  R134	H	+ C2H3O		= C2H2O	+ H2		9.077150e+04
  R596	CH21	+ H2		= CH2	+ H2		6.468152e+04
  R142	H	+ C2H5O		= C2H4O	+ H2		6.297244e+04
  R176	H	+ HNO2		= H2	+ NO2		2.360163e+04
  P34	CH4			= CH	+ H2	+ H	2.113630e+04
  R166	H	+ H2O		= H2	+ OH		1.266314e+04
  R399	O	+ C2H4		= C2H2O	+ H2		1.134004e+04
  R412	O	+ CH2		= CO	+ H2		8.102098e+03
  R324	NH2	+ O		= H2	+ NO		1.111876e+02
  P64	C2H6			= C2H2	+ H2	+ H2	3.130382e+01 (x2)
  R146	H	+ CH2		= CH	+ H2		2.030645e+01
  P62	C2H6			= C2H4	+ H2		1.623161e+01
  R145	H	+ CH		= C	+ H2		3.535486e+00
  P58	C2H4			= C2H2	+ H2		9.300401e-01
  R481	OH	+ C2H2		= C2HO	+ H2		3.054359e-01
  R132	H	+ C2H3		= C2H2	+ H2		1.080346e-01
  R282	N	+ CH3		= H2	+ HCN		5.118727e-02
  P69	CH5N			= HCN	+ H2	+ H2	2.023959e-03 (x2)
  R161	H	+ CH4O2		= H2	+ CH3O2		1.860967e-03
  R179	H	+ HNO3		= H2	+ NO3		9.947871e-05
  R149	H	+ CH3		= CH2	+ H2		1.780913e-05
  R135	H	+ C2H4		= C2H3	+ H2		4.716423e-06
  R95	CH4	+ CH3		= H2	+ C2H5		3.082517e-08
  R169	H	+ HCNO		= H2	+ CNO		5.201343e-10
  R186	H	+ NH3		= H2	+ NH2		4.019521e-10
  R639	N2H4	+ H		= N2H3	+ H2		1.708846e-12
  P43	NH3			= NH	+ H2		5.243222e-15
  R327	NH3	+ CH		= HCN	+ H2	+ H	6.791526e-16
  R129	H	+ C2H2		= C2H	+ H2		3.573212e-18
  P67	N2H2			= N2	+ H2		2.365548e-19
  T15	CH2O2			= CO2	+ H2		6.959199e-26
  T14	CH2O			= CO	+ H2		1.246270e-26
  T58	H2S			= H2	+ S		1.397215e-28
  R128	H	+ C2H		= H2	+ C2		2.156367e-32
  T26	C2H4			= C2H2	+ H2		2.741498e-36
  T21	CH4O			= CH2O	+ H2		6.413739e-41
  T34	C2H4O			= C2H2O	+ H2		3.161909e-41
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 1.52e+11

  R512	OH	+ H2		= H2O	+ H		1.502110e+11
  R455	O(1D)	+ H2		= H	+ OH		8.124647e+08
  R433	O	+ H2		= H	+ OH		7.793712e+08
  R597	CH21	+ H2		= CH3	+ H		4.743312e+05
  R596	CH21	+ H2		= CH2	+ H2		6.468152e+04
  M24	N	+ H2		= NH2			1.697384e+03
  R203	H2	+ CH3		= CH4	+ H		1.060609e+03
  R198	H2	+ C2H5		= C2H6	+ H		1.823029e+02
  M2	C	+ H2		= CH2			1.126613e+02
  R200	H2	+ C2HO		= CH3	+ CO		2.302780e+00
  R199	H2	+ C2HO		= C2H3O			1.918984e+00
  R206	H2	+ CHO		= CH2O	+ H		1.163978e+00
  R204	H2	+ CH3O		= CH4O	+ H		4.522361e-01
  R195	H2	+ C2H		= C2H2	+ H		4.058760e-01
  R202	H2	+ CH		= CH2	+ H		8.606785e-02
  M73	CH	+ H2		= CH3			7.120639e-02
  R212	H2	+ NH2		= NH3	+ H		5.989205e-04
  R197	H2	+ C2H3		= C2H4	+ H		5.960425e-05
  R207	H2	+ CN		= HCN	+ H		1.742885e-05
  R209	H2	+ HO2		= H2O2	+ H		2.291471e-07
  R213	H2	+ NO2		= H	+ HNO2		1.655873e-08
  R3	C	+ H2		= CH	+ H		3.021113e-17
  R193	H2	+ C		= CH	+ H		3.021113e-17
  R205	H2	+ CH3O2		= CH4O2	+ H		1.885497e-17
  R196	H2	+ C2H2		= C2H4			1.745856e-27
  R10	H2	+ C2H4		= C2H5	+ H		2.382103e-42
  R41	H2	+ C2H2		= C2H3	+ H		5.820877e-47
  P38	H2			= H	+ H		0.000000e+00

************************************************************

NO3				PRODUCTION RXS		INT RX RATE	TP = 9.44e+10

  M33	O	+ NO2		= NO3			9.291435e+10
  P19	HNO4			= NO3	+ OH		1.131312e+09
  M41	OH	+ HNO3		= H2O	+ NO3		1.811127e+08
  P13	N2O5			= NO3	+ NO	+ O	8.413205e+07
  P12	N2O5			= NO3	+ NO2		4.776534e+07
  T7	N2O5			= NO2	+ NO3		3.044519e+07
  R377	NO2	+ O3		= NO3	+ O2		1.594469e+05
  R179	H	+ HNO3		= H2	+ NO3		9.947871e-05

NO3				LOSS RXS		INT RX RATE	TL = 9.44e+10

  R353	NO	+ NO3		= NO2	+ NO2		5.326511e+10
  P10	NO3			= NO2	+ O		3.524234e+10
  P9	NO3			= NO	+ O2		4.825218e+09
  R443	O	+ NO3		= NO2	+ O2		7.702286e+08
  M29	NO2	+ NO3		= N2O5			1.623618e+08
  R190	H	+ NO3		= OH	+ NO2		9.066799e+07
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.514441e+07
  R524	OH	+ NO3		= HO2	+ NO2		6.921062e+06
  T6	NO3			= NO	+ O2		1.213737e+06
  R381	NO3	+ CH3		= CH3O	+ NO2		2.244239e+04
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.423494e+04
  R380	NO3	+ C2H5		= C2H5O	+ NO2		1.276873e+04
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		3.486325e+03
  R385	NO3	+ CH4O		= CH3O	+ HNO3		9.526370e+01
  R382	NO3	+ CH3O		= CH3O2	+ NO2		5.368434e+01
  R383	NO3	+ CH3O		= CH2O	+ HNO3		4.473695e+01
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		4.030040e+01
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	1.799944e+00 (x2)
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.545821e-03
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

************************************************************

HNO2				PRODUCTION RXS		INT RX RATE	TP = 3.93e+10

  M42	OH	+ NO		= HNO2			3.924922e+10
  T12	HNO4			= O2	+ HNO2		1.680151e+07
  P16	HNO3			= HNO2	+ O		5.934135e+06
  P17	HNO3			= HNO2	+ O(1D)		4.260393e+06
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		8.208862e+05
  R366	NO2	+ CH3O		= CH2O	+ HNO2		6.515162e+03
  R568	NO2	+ CHO		= CO	+ HNO2		1.258523e-06
  R213	H2	+ NO2		= H	+ HNO2		1.655873e-08
  R367	NO2	+ CH4		= HNO2	+ CH3		6.700667e-17

HNO2				LOSS RXS		INT RX RATE	TL = 3.92e+10

  P14	HNO2			= NO	+ OH		3.893575e+10
  R520	OH	+ HNO2		= H2O	+ NO2		2.929111e+08
  R175	H	+ HNO2		= OH	+ HNO		1.163434e+06
  R177	H	+ HNO2		= H2O	+ NO		4.291300e+05
  R176	H	+ HNO2		= H2	+ NO2		2.360163e+04
  R243	HNO2	+ CNO		= HCNO	+ NO2		4.870291e-05
  R242	HNO2	+ CN		= HCN	+ NO2		6.778804e-08
  T9	HNO2			= OH	+ NO		5.184139e-10

************************************************************

SO23				PRODUCTION RXS		INT RX RATE	TP = 2.78e+10

  T54	SO21			= SO23			2.727213e+10
  P48	SO2			= SO23			5.432387e+08

SO23				LOSS RXS		INT RX RATE	TL = 2.78e+10

  T56	SO23			= SO2			2.781537e+10
  R564	SO23	+ SO2		= SO	+ SO3		9.109255e-01

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 1.70e+10

  P46	SO2			= SO	+ O		9.727769e+09
  R573	HSO	+ NO		= HNO	+ SO		4.507759e+09
  R572	S	+ CO2		= SO	+ CO		2.638878e+09
  R536	S	+ O2		= SO	+ O		4.741655e+07
  R535	S	+ NO2		= NO	+ SO		3.301482e+07
  R266	HS	+ O		= H	+ SO		1.748058e+07
  R576	HSO	+ H		= H2	+ SO		1.597932e+07
  R578	HSO	+ O		= OH	+ SO		1.848270e+06
  R574	HSO	+ OH		= H2O	+ SO		1.733601e+06
  R527	OH	+ S		= H	+ SO		1.669683e+06
  R571	S	+ HO2		= SO	+ OH		5.169187e+05
  R579	HSO	+ S		= HS	+ SO		1.910237e+05
  R537	S	+ O3		= O2	+ SO		1.347945e+05
  R577	HSO	+ HS		= H2S	+ SO		9.650965e+04
  R446	O	+ S2		= S	+ SO		1.805780e+04
  R563	SO21	+ SO2		= SO	+ SO3		7.663740e+00
  R268	HS	+ O2		= SO	+ OH		1.679675e+00
  R564	SO23	+ SO2		= SO	+ SO3		9.109255e-01
  R548	SO2	+ CH2		= CH2O	+ SO		5.979450e-03
  R8	C	+ SO2		= CO	+ SO		5.882610e-03
  R547	SO2	+ CH		= CHO	+ SO		3.958417e-06
